price,location,land_area,no_of_flat,no_of_bedroom,no_of_bathroom,no_of_livingroom,no_of_kitchen,furnishing,facing,road_size
Rs. 2 Crore 65 Lakh (Negotiable),Location: Narayantar ,Land Area: 0-2-0-2 ,Floors: 4 ,Bedrooms: 8 ,Bathrooms: 5 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,12 Feet 
Rs. 2 Crore 25 Lakh (Negotiable),Location: Lolang Height Chapagaun Tol ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 8 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,10 Feet 
Rs. 2 Crore 25 Lakh (Negotiable),Location: Lolang Height Chapagaun Tol ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 8 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,10 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Koteshwor Mahadevasthan ,Land Area: 0-4-2-0 ,Floors: 3.5 ,Bedrooms: 7 ,Bathrooms: 8 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,30 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Koteshwor Mahadevasthan ,Land Area: 0-4-2-0 ,Floors: 3.5 ,Bedrooms: 7 ,Bathrooms: 8 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,30 Feet 
Rs. 1 Crore 90 Lakh (Negotiable),Location: Gokarneshwor Green Hill City ,Land Area: 0-2-2-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: West Feced ,13 Feet 
Rs. 1 Crore 90 Lakh (Negotiable),Location: Gokarneshwor Green Hill City ,Land Area: 0-2-2-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: West Feced ,13 Feet 
Rs. 1 Crore 97 Lakh (Negotiable),Location: Tiwari Tol Changunarayan Mul Sadak ,Land Area: 0-3-0-2 ,Floors: 0 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Not Furnishing ,Face Towards: South/East Faced ,36/13 Feet 
Rs. 1 Crore 97 Lakh (Negotiable),Location: Tiwari Tol Changunarayan Mul Sadak ,Land Area: 0-3-0-2 ,Floors: 0 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Not Furnishing ,Face Towards: South/East Faced ,36/13 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Gokarneshwor Dhalkedhara ,Land Area: 0-3-3-3 ,Floors: 3.5 ,Bedrooms: 9 ,Bathrooms: 8 ,Living rooms: 4 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: South/West Faced ,16 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Gokarneshwor Dhalkedhara ,Land Area: 0-3-3-3 ,Floors: 3.5 ,Bedrooms: 9 ,Bathrooms: 8 ,Living rooms: 4 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: South/West Faced ,16 Feet 
Rs. 1 Lakh 10 Thousand (Negotiable),Location: Balkumari Hill View Housing ,Land Area: 1800 S.Q.F ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Fully Furnished ,Face Towards: South/East Faced ,16 Feet 
Rs. 1 Lakh 10 Thousand (Negotiable),Location: Balkumari Hill View Housing ,Land Area: 1800 S.Q.F ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Fully Furnished ,Face Towards: South/East Faced ,16 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Gothatar ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,10 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Gothatar ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,10 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Kalanki Lampati ,Land Area: 0-4-2-2 ,Floors: 3.5 ,Bedrooms: 9 ,Bathrooms: 6 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,13 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Kalanki Lampati ,Land Area: 0-4-2-2 ,Floors: 3.5 ,Bedrooms: 9 ,Bathrooms: 6 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,13 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Pepsicola ,Land Area: 0-5-2-0 ,Floors: 4 ,Bedrooms: 7 ,Bathrooms: 6 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: West/North Faced ,20/16 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Pepsicola ,Land Area: 0-5-2-0 ,Floors: 4 ,Bedrooms: 7 ,Bathrooms: 6 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: West/North Faced ,20/16 Feet 
Rs. 2 Crore 50 Lakh (Negotiable),Location: Sipadol ,Land Area: 0-5-1-2 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,11 Feet 
Rs. 2 Crore 50 Lakh (Negotiable),Location: Sipadol ,Land Area: 0-5-1-2 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,11 Feet 
Rs. 2 Crore 40 Lakh (Negotiable),Location: Godawori Taukhel-3 ,Land Area: 0-3-1-0 ,Floors: 3.5 ,Bedrooms: 7 ,Bathrooms: 6 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,14 Feet 
Rs. 2 Crore 40 Lakh (Negotiable),Location: Godawori Taukhel-3 ,Land Area: 0-3-1-0 ,Floors: 3.5 ,Bedrooms: 7 ,Bathrooms: 6 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,14 Feet 
Rs. 2 Crore 85 Lakh (Negotiable),Location: Basundhara ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 10 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,12 Feet 
Rs. 2 Crore 85 Lakh (Negotiable),Location: Basundhara ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 10 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,12 Feet 
Rs. 3 Crore 50 Lakh (Negotiable),Location: Satdobato Bodhigram Chowk ,Land Area: 0-3-0-3 ,Floors: 4.5 ,Bedrooms: 14 ,Bathrooms: 7 ,Living rooms: 2 ,Kitchens: 4 ,Furnishing Type: Semi Furnished ,Face Towards: East/South Faced ,12/16 Feet 
Rs. 3 Crore 50 Lakh (Negotiable),Location: Satdobato Bodhigram Chowk ,Land Area: 0-3-0-3 ,Floors: 4.5 ,Bedrooms: 14 ,Bathrooms: 7 ,Living rooms: 2 ,Kitchens: 4 ,Furnishing Type: Semi Furnished ,Face Towards: East/South Faced ,12/16 Feet 
Rs. 2 Crore 10 Lakh (Negotiable),Location: Gairigaun Tinkune ,Land Area: 0-3-0-0 ,Floors: 3 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,11 Feet 
Rs. 2 Crore 10 Lakh (Negotiable),Location: Gairigaun Tinkune ,Land Area: 0-3-0-0 ,Floors: 3 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,11 Feet 
Rs. 2 Crore (Negotiable),Location: Thecho ,Land Area: 0-5-2-0 ,Floors: 3.5 ,Bedrooms: 10 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,20 Feet 
Rs. 2 Crore (Negotiable),Location: Thecho ,Land Area: 0-5-2-0 ,Floors: 3.5 ,Bedrooms: 10 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,20 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Nakkhu ,Land Area: 0-7-2-0 ,Floors: 0 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Nakkhu ,Land Area: 0-7-2-0 ,Floors: 0 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 1 Crore 75 Lakh (Negotiable),Location: Thali ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,11 Feet 
Rs. 1 Crore 75 Lakh (Negotiable),Location: Thali ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,11 Feet 
Rs. 4 Crore 25 Lakh (Negotiable),Location: Tokha ,Land Area: 0-5-0-0 ,Floors: 3.5 ,Bedrooms: 8 ,Bathrooms: 9 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Not Furnishing ,Face Towards: South/West Faced ,12 Feet 
Rs. 4 Crore 25 Lakh (Negotiable),Location: Tokha ,Land Area: 0-5-0-0 ,Floors: 3.5 ,Bedrooms: 8 ,Bathrooms: 9 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Not Furnishing ,Face Towards: South/West Faced ,12 Feet 
Rs. 6 Crore (Negotiable),Location: Boudha Tinchuli ,Land Area: 0-6-0-0 ,Floors: 3.5 ,Bedrooms: 5 ,Bathrooms: 6 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: South/West Faced ,10 Feet 
Rs. 6 Crore (Negotiable),Location: Boudha Tinchuli ,Land Area: 0-6-0-0 ,Floors: 3.5 ,Bedrooms: 5 ,Bathrooms: 6 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: South/West Faced ,10 Feet 
Rs. 2 Crore 75 Lakh (Negotiable),Location: Gothatar ,Land Area: 0-4-0-4 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,13 Feet 
Rs. 2 Crore 75 Lakh (Negotiable),Location: Gothatar ,Land Area: 0-4-0-4 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,13 Feet 
Rs. 1 Crore 90 Lakh (Negotiable),Location: Tikathali ,Land Area: 0-2-2-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 1 Crore 90 Lakh (Negotiable),Location: Tikathali ,Land Area: 0-2-2-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 2 Crore 70 Lakh (Negotiable),Location: Narayantar ,Land Area: 0-3-2-1 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 52 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,10 Feet 
Rs. 2 Crore 70 Lakh (Negotiable),Location: Narayantar ,Land Area: 0-3-2-1 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 52 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,10 Feet 
Rs. 3 Crore 50 Lakh (Negotiable),Location: Bhangal Budhanilkantha ,Land Area: 0-5-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 6 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: West Feced ,10 Feet 
Rs. 3 Crore 50 Lakh (Negotiable),Location: Bhangal Budhanilkantha ,Land Area: 0-5-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 6 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: West Feced ,10 Feet 
Rs. 5 Crore 25 Lakh Fixed Price (Negotiable),Location: Pepsicola Shantichowk ,Land Area: 0-5-0-2 ,Floors: 3.5 ,Bedrooms: 7 ,Bathrooms: 2 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: West Feced ,8 Miter 
Rs. 5 Crore 25 Lakh Fixed Price (Negotiable),Location: Pepsicola Shantichowk ,Land Area: 0-5-0-2 ,Floors: 3.5 ,Bedrooms: 7 ,Bathrooms: 2 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: West Feced ,8 Miter 
Rs. 1 Crore 85 Lakh (Negotiable),Location: Gokarna ,Land Area: 0-4-2-0 ,Floors: 2 ,Bedrooms: 7 ,Bathrooms: 2 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,12 Feet 
Rs. 1 Crore 85 Lakh (Negotiable),Location: Gokarna ,Land Area: 0-4-2-0 ,Floors: 2 ,Bedrooms: 7 ,Bathrooms: 2 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,12 Feet 
Rs. 3 Crore 70 Lakh (Negotiable),Location: Kritipur ,Land Area: 0-7-1-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 2 ,Living rooms: 0 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,12 Feet 
Rs. 3 Crore 70 Lakh (Negotiable),Location: Kritipur ,Land Area: 0-7-1-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 2 ,Living rooms: 0 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East Faced ,12 Feet 
Rs. 1 Crore 70 Lakh (Negotiable),Location: Harisiddhi ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,8 Feet 
Rs. 1 Crore 70 Lakh (Negotiable),Location: Harisiddhi ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,8 Feet 
Rs. 3 Crore 20 Lakh (Negotiable),Location: Taudaha ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,13 Feet 
Rs. 3 Crore 20 Lakh (Negotiable),Location: Taudaha ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,13 Feet 
Rs. 0 (Negotiable),Location: Soyambhu ,Land Area: 0-5-0-0 ,Floors: 3.5 ,Bedrooms: 2 ,Bathrooms: 2 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 0 (Negotiable),Location: Soyambhu ,Land Area: 0-5-0-0 ,Floors: 3.5 ,Bedrooms: 2 ,Bathrooms: 2 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 3 Crore 65 Lakh (Negotiable),Location: Mandikatar-4 Mainali pool ,Land Area: 0-3-3-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: North/West Faced ,13 Feet 
Rs. 3 Crore 65 Lakh (Negotiable),Location: Mandikatar-4 Mainali pool ,Land Area: 0-3-3-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: North/West Faced ,13 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: jarankhu Basanta Colony Height ,Land Area: 0-3-2-2 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: jarankhu Basanta Colony Height ,Land Area: 0-3-2-2 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 2 Crore 45 Lakh (Negotiable),Location: Makalbari Pragati Chowk ,Land Area: 0-3-0-0 ,Floors: 3 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: South/East Faced ,12 Feet 
Rs. 2 Crore 45 Lakh (Negotiable),Location: Makalbari Pragati Chowk ,Land Area: 0-3-0-0 ,Floors: 3 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: South/East Faced ,12 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Tikathali ,Land Area: 0-3-0-2 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,20 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Tikathali ,Land Area: 0-3-0-2 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,20 Feet 
Rs. 2 Crore 60 Lakh (Negotiable),Location: Tikathali Motichowk ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 8 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: South/East Faced ,13 Feet 
Rs. 2 Crore 60 Lakh (Negotiable),Location: Tikathali Motichowk ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 8 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: South/East Faced ,13 Feet 
Rs. 19 Lakh 70 Thousand (Negotiable),Location: Dharmasthali Padmashala ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/North Faced ,20 Feet 
Rs. 19 Lakh 70 Thousand (Negotiable),Location: Dharmasthali Padmashala ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/North Faced ,20 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Teku ,Land Area: 0-5-2-0 ,Floors: 0 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Semi Furnishing ,Face Towards: West/North Faced ,22 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Teku ,Land Area: 0-5-2-0 ,Floors: 0 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Semi Furnishing ,Face Towards: West/North Faced ,22 Feet 
Rs. 2 Crore 25 Lakh (Negotiable),Location: Kapan Simaltaar ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Fully Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 2 Crore 25 Lakh (Negotiable),Location: Kapan Simaltaar ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Fully Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Teku ,Land Area: 0-8-2-0 ,Floors: 5 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Semi Furnishing ,Face Towards: West/South & West/North Faced ,22 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Teku ,Land Area: 0-8-2-0 ,Floors: 5 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Semi Furnishing ,Face Towards: West/South & West/North Faced ,22 Feet 
Rs. 2 Crore 5 Lakh (Negotiable),Location: Chandragiri Nagarpalika-3 Kalikasthan Thankot Kharibot ,Land Area: 0-5-0-0 ,Floors: 2 ,Bedrooms: 3 ,Bathrooms: 2 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,12 Feet 
Rs. 2 Crore 5 Lakh (Negotiable),Location: Chandragiri Nagarpalika-3 Kalikasthan Thankot Kharibot ,Land Area: 0-5-0-0 ,Floors: 2 ,Bedrooms: 3 ,Bathrooms: 2 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,12 Feet 
Rs. 3 Crore 80 Lakh (Negotiable),Location: Thali ,Land Area: 0-7-0-0 ,Floors: 3.5 ,Bedrooms: 9 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,10 Feet 
Rs. 3 Crore 80 Lakh (Negotiable),Location: Thali ,Land Area: 0-7-0-0 ,Floors: 3.5 ,Bedrooms: 9 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,10 Feet 
Rs. 2 Crore 40 Lakh (Negotiable),Location: Tokha Ward Number-1 Jhor Janiyatol ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,10 Feet 
Rs. 2 Crore 40 Lakh (Negotiable),Location: Tokha Ward Number-1 Jhor Janiyatol ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,10 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Gokarneshwor Nagarpalika-5 Jorpati Jambu Danda ,Land Area: 0-2-2-0 ,Floors: 3.5 ,Bedrooms: 8 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: North/West Faced ,8 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Gokarneshwor Nagarpalika-5 Jorpati Jambu Danda ,Land Area: 0-2-2-0 ,Floors: 3.5 ,Bedrooms: 8 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: North/West Faced ,8 Feet 
Rs. 7 Crore 25 Lakh (Negotiable),Location: Putalisadak ,Land Area: 0-5-3-2 ,Floors: 3 ,Bedrooms: 10 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,7 Feet 
Rs. 7 Crore 25 Lakh (Negotiable),Location: Putalisadak ,Land Area: 0-5-3-2 ,Floors: 3 ,Bedrooms: 10 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,7 Feet 
Rs. 2 Crore 60 Lakh (Negotiable),Location: Budhanilkantha Ward Number-1 Karyalaye Phulbarimarga ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: North Faced ,13 Feet 
Rs. 2 Crore 60 Lakh (Negotiable),Location: Budhanilkantha Ward Number-1 Karyalaye Phulbarimarga ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: North Faced ,13 Feet 
Rs. 1 Crore 75 Lakh (Negotiable),Location: Chovar Taudaha ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: North Faced ,15 Feet 
Rs. 1 Crore 75 Lakh (Negotiable),Location: Chovar Taudaha ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: North Faced ,15 Feet 
Rs. 2 Crore 60 Lakh (Negotiable),Location: Banepa Pulbazar ,Land Area: 0-3-2-0 ,Floors: 3 ,Bedrooms: 9 ,Bathrooms: 7 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,12 Feet 
Rs. 2 Crore 60 Lakh (Negotiable),Location: Banepa Pulbazar ,Land Area: 0-3-2-0 ,Floors: 3 ,Bedrooms: 9 ,Bathrooms: 7 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,12 Feet 
